Comment title,Comment,cleaned_Comment,Topic_1_probability,Topic_2_probability,Topic_3_probability,Topic_4_probability,Topic_5_probability,Topic_6_probability,Topic_7_probability,Max_Probability_Topic
Ryanair customer review,"Flew with my 8 month pregnant daughter who had required doctor signed Ryanair paperwork which she was never asked to show. Had just cabin bags on the outbound flight but with family bought baby presents on the return it required a case being put in the hold. Getting assistance to do this from the Ryanair desk staff was like ""pulling teeth"". Dismissive unhelpful arrogant and rude summed up by the comment from one Ryanair staff member with the statement ""I can't be out here just helping one member of the public"". I enquired what was the minimum number she could help? Priority booked and seats reserved only to be herded from one queue at the gate to the next queue at the entrance of the air bridge then on to the queue at the aircraft doorway 20 minutes standing during intense summer heat. Not the sort of treatment to subject an expectant mother to. Not one member of staff took the care or comfort of this pregnant lady into account. The only smile came from cabin crew when trying to sell their overpriced beverages. An appalling airline worthy of their reputation of flying their customer in ""Cattle Class"".",fly month pregnant daughter require doctor sign ryanair paperwork ask cabin bag outbound flight family buy baby present return require case hold get assistance ryanair desk staff like pull tooth dismissive unhelpful arrogant rude sum comment ryanair staff member statement not help member public enquire minimum number help priority book seat reserve herd queue gate queue entrance air bridge queue aircraft doorway minute stand intense summer heat sort treatment subject expectant mother member staff take care comfort pregnant lady account smile come cabin crew try sell overprice beverage appalling airline worthy reputation fly customer cattle class,0.013981630094349384,0.11044157296419144,0.08243273943662643,0.08819813281297684,0.0021224087104201317,0.6235636472702026,0.07925982773303986,Topic_6
Ryanair customer review,Excellent support yesterday from Ryanair in Liverpool. My 13yr old son travelled to Knock from Liverpool with my brother and his son. My brother made his reservation in Ireland I arranged my sons ticket here in UK. When I tried to check him in I was not permitted because he was born in 2000 therefore too young to fly alone. I travelled with him to Liverpool airport expecting a £70 levy as he was not checked in online. I explained he would be travelling with my brother and his son he would not be alone - and the young lady was most understanding and checked him in immediately with no quibble or charge - really good service.,excellent support yesterday ryanair liverpool yr old son travel knock liverpool brother son brother reservation ireland arrange son ticket uk try check permit bear young fly travel liverpool airport expect levy check online explain travel brother son young lady understanding check immediately quibble charge good service,0.006669836118817329,0.13406668603420258,0.21591927111148834,0.100718654692173,0.0056826951913535595,0.3322747051715851,0.20466817915439606,Topic_6
Ryanair customer review,Flight FR 2132 - an number I will never forget. 2nd time with Ryanair and first time although no real problems felt like we were treated as second class citizens so vowed never to book with them again. However family holiday to Lanzarote and the only people flying out in the morning (so we arrive before lunch) was Ryanair. So I hesitantly booked (even though it was no cheaper than the other airlines). First came the con where you can no longer print your boarding passes (unless you have paid the extra for allocated seating) until 14 days before you return date. As this was a 2 week holiday I was already at the airport catching my flight out so had to pay for allocated seating. This was just a snippet of what was to come. The flight out was cattle market heaven but quite uneventful so consoled myself with the fact that I had done the right thing and would have an extra half day holiday by flying out early. The flight home was the nightmare we were called to our gate then the gate changed twice so the long queue of people were already irate when there was a general murmur around the crowd. This was when the first person had received a text to say the flight had been delayed due to technical issues and we had a delay of over 5 hours. Not told anything by the staff on the ground the whole airport became Chinese whispers. In total I had 4 texts from Ryanair delaying the flight eventually by 12 hours. We did not arrive home until 5am. I feel like I now need another holiday after spending 15 hours in a very hot uncomfortable airport and then a further 4 hour flight home.,flight fr number forget nd time ryanair time real problem feel like treat second class citizen vow book family holiday lanzarote people fly morning arrive lunch ryanair hesitantly book cheap airline come con long print boarding pass pay extra allocate seating day return date week holiday airport catch flight pay allocate seating snippet come flight cattle market heaven uneventful console fact right thing extra half day holiday fly early flight home nightmare call gate gate change twice long queue people irate general murmur crowd person receive text flight delay technical issue delay hour tell staff ground airport chinese whisper total text ryanair delay flight eventually hour arrive home feel like need holiday spend hour hot uncomfortable airport hour flight home,0.002163513330742717,0.025663381442427635,0.21452338993549347,0.013383971527218819,0.0018426827155053616,0.7142466306686401,0.028176411986351013,Topic_6
Ryanair customer review,After an accident just prior to making my return journey I was unable to walk. As soon as the Ryanair rep at the airport saw me she arranged for a wheelchair and I was delivered to the departure gate and helped onto the plane. During the flight the crew supplied me with a folding wheelchair and pushed me to the toilets moved my seat so that I had room to rest my leg on the food table and bought me a bag of ice to help the swelling in my leg. I cannot praise them enough.,accident prior make return journey unable walk soon ryanair rep airport see arrange wheelchair deliver departure gate help plane flight crew supply fold wheelchair push toilet move seat room rest leg food table buy bag ice help swelling leg praise,0.004792374558746815,0.048961102962493896,0.0707850381731987,0.006499876268208027,0.028899352997541428,0.6635448932647705,0.17651741206645966,Topic_6
Ryanair customer review,"Our family (2 adults + 2 Children) travelled TMP-HHN 11 July and HHN-TMP 18 July. We were a bit worried about taking Ryanair (due to all negative feedback about this airline). However everything about our trips were working 100%. Check-in ok! Both flights ~20min early FA's had a professional attitude not ""pushy"" in their efforts to sell ""stuff"" at all.",family adult child travel tmphhn july hhntmp july bit worried take ryanair negative feedback airline trip work checkin ok flight min early fas professional attitude pushy effort sell stuff,0.0066969431936740875,0.06892137229442596,0.10845949500799179,0.009083005599677563,0.044904664158821106,0.511692464351654,0.2502420246601105,Topic_6
Ryanair customer review,BHX-DUB-BHX. Flawless flights. All on time with an excellent turnaround time. Cabin clean with polite crew cost 16GBP return. Only hand-luggage printed boarding card and had luggage with me in cabin. Half price hot meals on last evening flight back. As long as you follow the rules you cannot go wrong.,bhxdubbhx flawless flight time excellent turnaround time cabin clean polite crew cost gbp return handluggage print boarding card luggage cabin half price hot meal evening flight long follow rule wrong,0.005986638832837343,0.07706916332244873,0.1635698527097702,0.008054184727370739,0.00506207998842001,0.43826642632484436,0.30199170112609863,Topic_6
Ryanair customer review,"I frequently travel with Ryanair on the STN-NYO route and it normally works well. I have always been able to take my hand luggage in the correct size bag on board without any problems. Today however I was waiting to board the flight at Skavsta Airport when then airport staff start walking along the line of people waiting and randomly telling passengers the flight was full and the had to put their hand luggage in the main hold. When I pointed out that I had some breakable goods in my bag I was told that if I was that worried I should had been in the queue earlier. As it happened There were about 10 people in the non-priority queue ahead of me. Also my travel companion was at the end of the queue but was allowed to take his bag same size as mine on board without problems. There was no logic at all. TO me it seems like the only way to guarantee that you can bring your hand luggage on board is to pay the ""priority boarding"" fee. Not sure if this happens on other Ryanair routes but the same thing happened to my daughters also at Skavsta a couple of weeks ago. Is this another sneaky way to make money?",frequently travel ryanair stnnyo route normally work able hand luggage correct size bag board problem today wait board flight skavsta airport airport staff start walk line people wait randomly tell passenger flight hand luggage main hold point breakable good bag tell worried queue early happen people nonpriority queue ahead travel companion end queue allow bag size board problem logic like way guarantee bring hand luggage board pay priority boarding fee sure happen ryanair route thing happen daughter skavsta couple week ago sneaky way money,0.002844114787876606,0.26810547709465027,0.07186321914196014,0.003855776973068714,0.0024231381248682737,0.557868480682373,0.09303978830575943,Topic_6
Ryanair customer review,Having been put off using Ryanair about 4 years ago I took a flight from Bristol to Girona and return early July 2014. I was well aware of all the pitfalls and extra charges and then made the mistake of mis-spelling my own first name. I thought 'here we go' especially as I couldn't get through on the phone even the £1.09 a minute line. Then I stumbled upon their 'live chat' facility got connected within 2 minutes and had the name corrected. They emailed me a revised confirmation. Of the flights - well the pre-allocated seats are a great improvement - saves that awful scramble on board with the FAs screaming 'if you don't sit down we'll lose our flight slot' and passengers coming to blows. The boarding pass saying front or rear of the plane is sensible. Unlike previous flights (which was what finally put me off Ryanair) there were no cases either at BRS or GRO of passengers being harassed having their luggage weighed or measured or any sign of people being charged for things. Most notably I didn't hear any passengers grumbling about anything. So the simple impression of just 2 flights is that you get what you pay for on-time clean planes and a vast improvement from 4 (plus) years ago. Whether I want to brave a STN flight is debatable but I need to fly home later in the year and I won't be too worried.,have ryanair year ago take flight bristol girona return early july aware pitfall extra charge mistake misspell think especially not phone minute line stumble live chat facility get connect minute correct email revise confirmation flight preallocate seat great improvement save awful scramble board fas scream not sit lose flight slot passenger come blow boarding pass say rear plane sensible unlike previous flight finally ryanair case brs gro passenger harass have luggage weigh measure sign people charge thing notably not hear passenger grumble simple impression flight pay ontime clean plane vast improvement plus year ago want brave stn flight debatable need fly home later year will not worried,0.07015000283718109,0.1747976839542389,0.14550086855888367,0.032007310539484024,0.002081578364595771,0.4033278226852417,0.17213474214076996,Topic_6
Ryanair customer review,"Edinburgh to Arrecife 6/7/14. Crew outbound were very depressed couldn't hear them speaking on the announcement and they were French which made hard to understand them but they did speak English we felt rushed during boarding as the crew kept announcing ""good morning please can you store your hand luggage and take your seat as quickly as possible"" this was said 4 times! Overall early departure and arrival which makes it better! Nothing was a problem but the crew were very shy! Arrecife to Edinburgh 13/7/14. Crew inbound were really nice my niece got welcomed specially by the two crew boarding us at the door. They were lovely. Once it came to the lottery cards they made it into a laugh which made the flight more welcoming. This was just an opportunity to get rid of your euro coins and to be charitable. Overall smooth flight and arrived very early. Just remember this is a low cost airline and remember to print all your boarding pass off before you depart like we did!",edinburgh arrecife crew outbound depressed not hear speak announcement french hard understand speak english feel rush boarding crew keep announce good morning store hand luggage seat quickly possible say time overall early departure arrival make well problem crew shy arrecife edinburgh crew inbound nice niece get welcome specially crew board door lovely come lottery card laugh flight welcoming opportunity rid euro coin charitable overall smooth flight arrive early remember low cost airline remember print boarding pass depart like,0.01718267612159252,0.03712480142712593,0.08031503111124039,0.01809350959956646,0.0025310232304036617,0.5299670696258545,0.31478580832481384,Topic_6
Ryanair customer review,June 23 Brussels to Palma de Mallorca. Check-in online and boarding passes already printed baggage respected Ryanair's rules so fast and smooth drop-off two hours before departure. Automatic seat allocation is a good improvement don't need to stay in line for boarding despite the fact the flight was almost full. Short walk from the gate to the plane (for me was nice). On-time boarding 30 mins. late departure due the long queue for take- off. Some turbulence during the flight and a bit bumpy landing. The plane was clean and the crew was polite. In Palma fast luggage on belt. Good value for money.,june brussels palma de mallorca checkin online boarding pass print baggage respect ryanair rule fast smooth dropoff hour departure automatic seat allocation good improvement not need stay line boarding despite fact flight short walk gate plane nice ontime boarding min late departure long queue turbulence flight bit bumpy land plane clean crew polite palma fast luggage belt good value money,0.05480485036969185,0.04784809798002243,0.12052451819181442,0.0050346399657428265,0.0031642967369407415,0.47248533368110657,0.2961382269859314,Topic_6
Ryanair customer review,Tenerife South to Manchester 15/07/14. Great value flight. 35 mins early much better than Monarch's time keeping. Friendly service and much less announcements. Really starting to notice the changes.,tenerife south manchester great value flight min early well monarchs time keep friendly service announcement start notice change,0.008216996677219868,0.08707975596189499,0.1163429468870163,0.011147413402795792,0.006999246310442686,0.5054750442504883,0.26473864912986755,Topic_6
Ryanair customer review,On March 30th 2014 we flew Ryanair our of Beauvais France (BVA) to Madrid Spain. The tickets sounded like a great deal until we got to the airport and found out we had to pay another $140 euro for boarding passes. The rep at the counter all of a sudden did not speak English or Spanish was rude and started to roll her eyes. We paid the additional charge and went back to check our luggage. We then were told there were more charges for our bag (under weight) that were not included apparently. We paid the extra fees and finally were told we could get in line. We proceeded to get in line which was a huge disaster and with no logic or system in place or completely poorly executed and took 2 hours. The lines began to severely back up they began shifting customers back and forth between lines and ultimately the plane had to leave late. Once on the plane the conditions and cleanliness of the plane were noticeably lacking and even a few pieces were broken. Refreshments were offered at unreasonable prices. The pilot must have been new because the entire flight was filled with drastic turns turbulence and ultimately. We couldn't wait to get off the plane. We had to wait another 45 minutes in baggage claim before our luggage began to roll. I will never use this airline again.,march th fly ryanair beauvais france bva madrid spain ticket sound like great deal get airport find pay euro boarding pass rep counter sudden speak english spanish rude start roll eye pay additional charge go check luggage tell charge bag weight include apparently pay extra fee finally tell line proceed line huge disaster logic system place completely poorly execute take hour line begin severely begin shift customer forth line ultimately plane leave late plane condition cleanliness plane noticeably lack piece break refreshment offer unreasonable price pilot new entire flight fill drastic turn turbulence ultimately not wait plane wait minute baggage claim luggage begin roll use airline,0.01174343004822731,0.20548906922340393,0.21012280881404877,0.0028544014785438776,0.012248710729181767,0.485819935798645,0.0717216432094574,Topic_6
Ryanair customer review,I recently flew Ryanair between BCN to SVQ and I had a really pleasant flight. Temperature inside the cabin was perfect and seats comfortable. Space between seats was adequate. Crew were very friendly on both flights. I also appreciated the changes of the new Ryanair with seat assignments and with the automatic priority boarding if you buy one seat when booking. I will recommend Ryanair and fly them again.,recently fly ryanair bcn svq pleasant flight temperature inside cabin perfect seat comfortable space seat adequate crew friendly flight appreciate change new ryanair seat assignment automatic priority boarding buy seat book recommend ryanair fly,0.03504662588238716,0.04011297598481178,0.12592466175556183,0.008519577793776989,0.005354506429284811,0.5162912607192993,0.2687503695487976,Topic_6
Ryanair customer review,Outward flight Stansted to Pisa one hour delay very cramped seats I am only 5' 8'' tall ventilation blew very hot air out for a considerable part of the journey. Return from Pisa on July 12th a 5 hour delay no reason given as to why no vouchers offered no compensation mentioned sat for 45 minutes on the tarmac before taking off delay at Stansted getting off the darn plane at 02.15 as only one set of steps could be found. A complete and utter shambles if you have a choice do not fly with them.,outward flight stanste pisa hour delay cramp seat tall ventilation blow hot air considerable journey return pisa july th hour delay reason give voucher offer compensation mention sit minute tarmac take delay stansted get darn plane set step find complete utter shamble choice fly,0.0047035724855959415,0.07147654891014099,0.1565495878458023,0.03220459446310997,0.00400630384683609,0.6925183534622192,0.0385410450398922,Topic_6
Ryanair customer review,Ryanair does not allow you to get boarding passes for the return flights straightforwardly at the same time as for the outward flight although within the 30 day period. This resulted in a £70 charge for each of our return flights. A lot of people seem to have been caught out by this see other reviews. This seems to be a new practice and I could not recommend Ryanair to anyone in future since there is a real risk that their holiday will be ruined as a result of this disgusting sharp practice. I could not help noticing that the return fight was not full and would not be surprised if fights are even emptier in future.,ryanair allow boarding pass return flight straightforwardly time outward flight day period result charge return flight lot people catch review new practice recommend ryanair future real risk holiday ruin result disgusting sharp practice help notice return fight surprised fight empty future,0.004990049172192812,0.15844225883483887,0.1579439491033554,0.006764634978026152,0.004251508973538876,0.5950832366943359,0.07252436131238937,Topic_6
Ryanair customer review,"Flew 05/06/14 STN to SNN. Had a horrible start to my journey thanks to the Stansted Express service on which I was stuck for 2 hours due to technical difficulties. Missed my flight as a result and Ryanair transferred me free of charge to the next flight which was the following morning. Very much appreciated considering it was not their fault I missed the flight. I needed to make it back to Shannon for a trans-atlantic flight the following afternoon so they saved my holiday from being cancelled. This along with the various upgrades to their service in the past 12 months (additional carry on bag reserved seating etc) have made Ryanair my choice of airline when flying from London. Customer service is dramatically improving in my opinion and as long as you know how they operate and how the pricing structure works then there shouldn't be any issues when flying with them. I'm not sure how so many people are allowed to leave bad reviews on here when the source of their problem is very often the customer being at fault and not adhering to the ""rules of low-cost flying""!",fly stn snn horrible start journey thank stansted express service stick hour technical difficulty miss flight result ryanair transfer free charge flight follow morning appreciated consider fault miss flight need shannon transatlantic flight follow afternoon save holiday cancel upgrade service past month additional carry bag reserve seating etc ryanair choice airline fly london customer service dramatically improve opinion long know operate pricing structure work not issue fly m sure people allow leave bad review source problem customer fault adhere rule lowcost fly,0.0029410102870315313,0.10676567256450653,0.23279912769794464,0.004288974218070507,0.0025050167459994555,0.611152172088623,0.03954802826046944,Topic_6
Ryanair customer review,We were due to fly to Fuerteventura on 24th June flight FR3525 from Luton. After sitting in the plane on the tarmac for 2.5 hours they decided to cancel the flight for operational reasons. Presumably it was costing them too much money to sit there/they needed the plane somewhere else. We re-booked with Jet2 for the following Saturday (only about £15 dearer) and received excellent service. When we arrived at the hotel the manager told us that there was only the one flight cancelled to Fuerteventura that week from the UK. If other airlines can cope with delays then why can't Ryanair?,fly fuerteventura th june flight fr luton sit plane tarmac hour decide cancel flight operational reason presumably cost money sit therethey need plane rebooke jet follow saturday dearer receive excellent service arrive hotel manager tell flight cancel fuerteventura week uk airline cope delay not ryanair,0.0059423549100756645,0.061246901750564575,0.3003861904144287,0.008055649697780609,0.00506287906318903,0.5080284476280212,0.11127758026123047,Topic_6
Ryanair customer review,Flight FR9387 Barcelona - East Midlands 25/06/2014. Got to Barcelona airport to find flight cancelled due to French air traffic strike. This is when the horror starts had to wait in queue for 4 hours before I got to the information desk first question asked - would you like to cancel with refund of flight. My answer to that was no I want you to get me home this being 25/6/14. Answer to that - yes first available flight 1/7/14. Here is your new paper work what about accommodation answer find your own transport go to 2/3 star hotel keep your receipt see you in a few days time. I found alternative flights.,flight fr barcelona east midland get barcelona airport find flight cancel french air traffic strike horror start wait queue hour get information desk question ask like cancel refund flight answer want home answer yes available flight new paper work accommodation answer find transport star hotel receipt day time find alternative flight,0.004877615720033646,0.05463790148496628,0.30206960439682007,0.006612129509449005,0.00415574898943305,0.5348712801933289,0.09277571737766266,Topic_6
Ryanair customer review,"Stansted to Fuerteventura on 09/06/2014 flight FR8182. Fuerteventura to Stansted on 19/06/2014 flight FR8183. The feedback received regarding Ryanair was less than complimentary mostly very negative. I had the misfortune to use this carrier last month when flying to the Canary Islands. Ryanair was the nominated airline with the travel company I booked the holiday with. Unfortunately it was all true. Cattle would get better treatment. Lenghty and laborious checking in procedures. Had to pre-book seats with additional leg room on both journeys to ensure a minimum of comfort. Inflight food and beverages below ""human"" standard and extremely expensive. As a whole a very negative experience for a first time flyer with Ryanair which I sincerely hope never to repeat in the future. My advise to any prospective traveller is to pay extra and fly with a professional outfit.",stanste fuerteventura flight fr fuerteventura stanste flight fr feedback receive ryanair complimentary negative misfortune use carrier month fly canary island ryanair nominated airline travel company book holiday unfortunately true cattle well treatment lenghty laborious checking procedure prebook seat additional leg room journey ensure minimum comfort inflight food beverage human standard extremely expensive negative experience time flyer ryanair sincerely hope repeat future advise prospective traveller pay extra fly professional outfit,0.003567303065210581,0.07184091955423355,0.11703412234783173,0.02239597775042057,0.16221565008163452,0.3068365752696991,0.31610944867134094,Topic_7
Ryanair customer review,I have never been so disappointed by a lack of customer service in my life. We arrived in plenty of time to make our flight from Gatwick to Dublin. This was a mid vacation excursion. We found out that they can't print boarding passes for anything less then £70 each. We also found out that they can't actually handle the money for the outrageous bag fee. We missed our flight and had to rebook. The whole adventure ended up costing an additional £450. Once on the plan we found it both dirty and cramped. I will never fly Ryanair again.,disappointed lack customer service life arrive plenty time flight gatwick dublin mid vacation excursion find not print boarding pass find not actually handle money outrageous bag fee miss flight rebook adventure end cost additional plan find dirty cramp fly ryanair,0.00535817863419652,0.19745498895645142,0.2281075268983841,0.03185815364122391,0.0045651625841856,0.4620021879673004,0.0706537738442421,Topic_6
Ryanair customer review,We went with 6 people (4 adults and 2 children). We accidentally had two pieces of luggage too much (this was our own fault) so we paid the extra other airlines do the same so its not just Ryanair. Boarding was very smooth and the children received special attention from a friendly crew member. Plane landed on time in Rome. Return was about the same. I fly regularly with Ryanair and I never had any problems. Delays are hardly the mistake of the airline but of the airport and the airport handling so you cannot blame them for that. Also people flying with Ryanair don't want to pay much for their tickets but they complain about the people paying the extras like priority boarding. Some passengers not paying for the extras were complaining why we could get on first! Also if you preselect your seat with a small extra you can print your boarding pass (also for the return flight) at home. Even with all the extras Ryanair was the cheapest solution. So to be frankly not Ryanair is the problem but some people flying with Ryanair are. Ryanair is very clear about their rules and I really don't understand why people don't obbey them? Do they do it on purpose maybe hoping they get the full service and not paying for it? I like Ryanair they bring you very safely from A to B for very little money. I don't expect much from them but I am always surprised they give good service for the money you pay.,go people adult child accidentally piece luggage fault pay extra airline ryanair boarding smooth child receive special attention friendly crew member plane land time rome return fly regularly ryanair problem delay hardly mistake airline airport airport handling blame people fly ryanair not want pay ticket complain people pay extra like priority boarding passenger pay extra complain preselect seat small extra print boarding pass return flight home extras ryanair cheap solution frankly ryanair problem people fly ryanair ryanair clear rule not understand people not obbey purpose maybe hope service pay like ryanair bring safely b little money not expect surprised good service money pay,0.014363654889166355,0.06575161218643188,0.1778719425201416,0.015132611617445946,0.0021469818893820047,0.5732114911079407,0.1515217274427414,Topic_6
Ryanair customer review,Manchester-Tenerife-Manchester. Out 20/6 returned 27/6. Good flights crew very friendly. Plane on time both ways in fact landed 25 minutes early on return. Only problem we had to wait for one hour for our cases to come off in Manchester. Shame really I hope Manchester airport gets this issue sorted soon.,manchestertenerifemanchester return good flight crew friendly plane time way fact land minute early return problem wait hour case come manchester shame hope manchester airport get issue sort soon,0.006667478010058403,0.04775373637676239,0.06579715013504028,0.009038352407515049,0.005680753383785486,0.6532272696495056,0.21183530986309052,Topic_6
Ryanair customer review,"We travelled from Stansted to Madrid for a week arriving in good time with cabin baggage only. I asked for information on the route after none was given and was told ""we have just passed Stuttgart and will soon enter Swiss airspace."" On the return I again asked and no information was offered. We passed some marvellous scenery and it would have been helpful to pass the time if we had been told. This used to be standard procedure but now the main interest seems to be in selling as much as possible. Perhaps the pilot did not know where we were going.",travel stanste madrid week arrive good time cabin baggage ask information route give tell pass stuttgart soon enter swiss airspace return ask information offer pass marvellous scenery helpful pass time tell standard procedure main interest sell possible pilot know go,0.0044197384268045425,0.07800845801830292,0.05957093462347984,0.006019644904881716,0.032959479838609695,0.6714140772819519,0.147607684135437,Topic_6
Ryanair customer review,Travelling from Palma to Bournemouth June 2014 - we were sat in the plane after 40 minutes of wait in the queue and then informed right away after being seated that there was an expected delay of 2 hours. It did literally take 2 hours to take off people on the plane were all unhappy and complaining. Travelling with young child we would have expected not to be seated in the first place we would have preferred to wait in the airport hall where some food and drinks are available to buy instead. Not pleased at all with this company.,travel palma bournemouth june sit plane minute wait queue inform right away seat expect delay hour literally hour people plane unhappy complain travel young child expect seat place prefer wait airport hall food drink available buy instead please company,0.005106220953166485,0.07591629773378372,0.09219250082969666,0.006922041065990925,0.0043505229987204075,0.7179966568946838,0.0975157842040062,Topic_6
Ryanair customer review,Flew on 16th June Paphos to Athens. Followed the rules and had no problems whatsoever. Ground staff in Paphos were extremely helpful and professional. Flight was exactly what I paid for nothing spectacular but absolutely nothing wrong. The only thing was having to wait in those dreaded boarding cages in Paphos. Otherwise all round decent flights with no issues.,fly th june paphos athens follow rule problem whatsoever ground staff paphos extremely helpful professional flight exactly pay spectacular absolutely wrong thing have wait dread boarding cage paphos round decent flight issue,0.006110143382102251,0.035964485257864,0.1510644257068634,0.11916809529066086,0.005205793771892786,0.5838764309883118,0.09861066937446594,Topic_6
Ryanair customer review,On a flight to to Eindhoven from Dublin on 27/6/2014 the plane pushed back from the terminal and 5 mins later we were informed of a technical problem. We returned to the stand whilst the fault was investigated. Eventually we were told that the problem could not be fixed and another aircraft was being prepared. We eventually got on our way about 2.5 hours late. On the return journey on 30/6/2014 exactly the same thing happened. The plane pushed back and then we were informed of technical problems. We returned to the stand and the fault was investigated. After about an hour we were told that the problem was solved and we got on our way. On the first flight we were told we could not use the toilets whilst waiting for the fault to be found. After numerous complaints the staff gave in and allowed us to use the toilet at the rear of the aircraft.,flight eindhoven dublin plane push terminal min later inform technical problem return stand whilst fault investigate eventually tell problem fix aircraft prepare eventually get way hour late return journey exactly thing happen plane push inform technical problem return stand fault investigate hour tell problem solve get way flight tell use toilet whilst wait fault find numerous complaint staff give allow use toilet rear aircraft,0.003271436085924506,0.05850102752447128,0.14834170043468475,0.004435286391526461,0.0027871776837855577,0.7414101362228394,0.04125320911407471,Topic_6
Ryanair customer review,East Midlands to Faro and return. Have flown many times with Ryanair both on business and for leisure. Only ever had one serious delay. Both flights were ok. Return flight delayed by 10 minutes with limited catering due to knock on effect of strike in France. Staff apologised for this with clear explanation as to reason. Staff on both flights very pleasant. British Airways should teach their business class stewards to give a genuine smile like this. With regards to complaints about add on charges. Read their terms before you book. Everything is made clear on their website. A bonus with Ryanair is no reclining seats. Why do you need to recline your seat on short haul restricting leg room for those behind you.,east midland faro return fly time ryanair business leisure delay flight ok return flight delay minute limited catering knock effect strike france staff apologise clear explanation reason staff flight pleasant british airway teach business class steward genuine smile like regard complaint add charge read term book clear website bonus ryanair recline seat need recline seat short haul restrict leg room,0.039842378348112106,0.0406230129301548,0.1636900007724762,0.02326892875134945,0.07513901591300964,0.39318621158599854,0.2642504572868347,Topic_6
Ryanair customer review,Return from Tenerife South. The same old problem - unable to print out return boarding pass charge 70 Euros. Baby ill on board the mother was unable to get any assistance and I heard the stewardess complain of the cheek of the women to expect them to help. Hand luggage taken at boarding and stowed in hold no warning so last second grab of passports etc. Went out Thomas Cook - superb. Never again with Ryanair.,return tenerife south old problem unable print return boarding pass charge euro baby ill board mother unable assistance hear stewardess complain cheek woman expect help hand luggage take boarding stow hold warning second grab passport etc go thomas cook superb ryanair,0.005228819791227579,0.07577879726886749,0.15451721847057343,0.007088304962962866,0.004454972222447395,0.6351198554039001,0.11781208962202072,Topic_6
Ryanair customer review,Poor check in at Tenerife South airport very slow. Then delayed then after queuing at gate 5 we all had to move to gate 29. Stood waiting again whilst we watched the plane touchdown. There was no white wine or Fizzy white wine on board. When we arrived at Manchester we waited 40 mins for a staircase to arrive then when we got off we had to wait for the bus to open its doors then we waited for 30mins to get through passport control. Why didn't Ryanair phone ahead to Manchester to tell them they were turning up as they had no idea. Utter rubbish for this cattle class airline.,poor check tenerife south airport slow delay queue gate gate stand wait whilst watch plane touchdown white wine fizzy white wine board arrive manchester wait min staircase arrive get wait bus open door wait min passport control not ryanair phone ahead manchester tell turn idea utter rubbish cattle class airline,0.030678778886795044,0.07048725336790085,0.06471934914588928,0.032644424587488174,0.0046792891807854176,0.754791259765625,0.04199961945414543,Topic_6
Ryanair customer review,Absolutely appalling that my partner and I have to pay an extra £60 to be able to print our boarding passes and sit next to each other on the plane. We are flying to Greece for 2 weeks and would not have access to a printer half way through the holiday to print out return passes. Diabolical and a rip off will never book with the shoddy airline again.,absolutely appalling partner pay extra able print boarding pass sit plane fly greece week access printer half way holiday print return pass diabolical rip book shoddy airline,0.006114748306572437,0.03745659068226814,0.3286236524581909,0.03717239573597908,0.005209553055465221,0.536912202835083,0.04851080849766731,Topic_6
Ryanair customer review,We were traveling from Paris to Rome. We did not have access while traveling to a printer so we were unable to print our boarding passes. We arrived at the airport 2.5 hours before our flight. We were told that all boarding passes had to be printed or it was 70 euros per person. There were 4 of us so this was a hefty fee. I saw others approaching the counter to check in with their phones. I asked about this and they said it had to be done 2 hours ahead of the flight and it was too late. 90% of the people that approached the counter had to pay additional fees. We also paid ahead for 2 bags. 4 of us ere traveling so we knew we would have that much. They said that only one bag showed on their side of the reservation so we needed to pay for the other bag. I had an email confirming 2 bags and they said they couldn't go by that.,travel paris rome access travel printer unable print boarding pass arrive airport hour flight tell boarding pass print euro person hefty fee see approach counter check phone ask say hour ahead flight late people approach counter pay additional fee pay ahead bag ere travel know say bag show reservation need pay bag email confirm bag say not,0.004059473052620888,0.18589305877685547,0.3898451328277588,0.005502996034920216,0.0034587038680911064,0.3806696832180023,0.030570924282073975,Topic_3
Ryanair customer review,Round trip Kaunas (KUN) - London Gatwick (LGW) - Kaunas (KUN). Friendly staff flight with no errors or other shenanigans. Not much space to move around in the plane itself but acceptable for short haul flights. One disadvantage - everything costs money. I'm surprised they still don't charge for bathroom trips. Of course you can only expect so much from a low price airline which is the main advantage. Another thing is the flight attendants trying to sell lottery tickets and calendars that is rather unprofessional feels like you're in a market or someplace similar. All in all - loved the flight and definitely going to use this airline again!,round trip kaunas kun london gatwick lgw kaunas kun friendly staff flight error shenanigan space plane acceptable short haul flight disadvantage cost money m surprised not charge bathroom trip course expect low price airline main advantage thing flight attendant try sell lottery ticket calendar unprofessional feel like market someplace similar love flight definitely go use airline,0.00406343350186944,0.04104950278997421,0.15276220440864563,0.11337344348430634,0.0034619495272636414,0.46941131353378296,0.21587812900543213,Topic_6
